FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
208,-97.38,26.94,-7,-7,2,7,123.21,1.12066,27.2905,2.81177,1014824.18844247,131992.211001089
209,-97.38,27.04,-10,-10,2,10,123.21,1.15655,25.70465,2.78806,719883.961084042,84249.1397628239
210,-97.38,27.14,-8,-8,2,8,123.21,1.34628,28.20825,2.76764,1215471.15270908,139073.303745861
211,-97.38,27.24,0,0,2,0,123.21,1.50518,26.5119,2.75013,5992243.43421414,1352376.02173442
212,-97.38,27.34,0,0,2,0,123.21,1.73814,26.0541,2.73454,8202767.17920091,1859222.63196701
218,-97.38,27.94,0,0,2,0,123.21,5.84166,26.1217,4.14721,23401529.832418,5561122.17107092
219,-97.28,20.94,-10,-10,1,10,123.21,1.97686,20.5382,3.9273,4677454.14819239,793735.850293895
220,-97.28,21.04,-25,-25,1,25,123.21,1.07474,21.5858,3.89651,617513.785842708,76250.8760986106
221,-97.28,21.14,-12,-12,1,12,123.21,1.06621,22.4092,3.87585,545837.732182041,80148.9945203871
222,-97.28,21.24,-15,-15,1,15,123.21,0.902924,22.7004,3.86359,274762.835479769,37423.1296727294
223,-97.28,21.34,-25,-25,1,25,123.21,0.63796,22.78785,3.86134,133528.749117775,15023.6101888395
224,-97.28,21.44,-27,-27,1,27,123.21,0.691563,22.9417,3.87066,189540.968432981,20406.2306283812
225,-97.28,21.54,-13,-13,1,13,123.21,0.468983,22.2891,3.892375,61763.5880725401,9344.3405244336
226,-97.28,21.64,-49,-49,1,49,123.21,0.28004,21.6053,3.926335,45685.8506920394,5415.98812496908
227,-97.28,21.74,-43,-43,1,43,123.21,0.182921,21.3334,3.971205,40974.9935609558,4947.50195050394
228,-97.28,21.84,-141,-141,1,141,123.21,0.133527,21.35665,4.024745,6579.83617161231,3328.26225387459
