FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
183,-97.38,23.64,-123,-123,1,123,123.21,0.17613,16.57085,4.28814,725259.577111283,321114.247399942
184,-97.38,23.74,-96,-96,1,96,123.21,0.160237,18.0484,4.237765,62731.8699593422,12473.2114785964
185,-97.38,23.84,-83,-83,1,83,123.21,0.164802,19.466,4.184875,25276.4125280778,4509.70222915914
186,-97.38,23.94,-76,-76,4,76,123.21,0.228233,22.48325,4.12946,19305.1558373322,4613.36560500135
187,-97.38,24.04,-73,-73,4,73,123.21,0.242926,22.82115,4.07237,15285.2218139601,3621.6115238793
188,-97.38,24.14,-60,-60,4,60,123.21,0.235171,22.06115,4.014905,14733.0383480121,2967.35314312842
189,-97.38,24.24,-67,-67,1,67,123.21,0.200022,21.2121,3.95821,19858.6033022117,3370.86061740746
190,-97.38,24.34,-57,-57,1,57,123.21,0.205412,21.26855,3.902635,26422.7245089312,3869.40654456586
191,-97.38,24.44,-51,-51,1,51,123.21,0.223297,21.5524,3.847765,39460.3482337033,5609.39399299111
192,-97.38,24.54,-53,-53,1,53,123.21,0.225918,21.69045,3.792635,37993.3493531911,5324.53405086105
193,-97.38,24.64,-39,-39,1,39,123.21,0.234965,21.9303,3.7363,37740.7428167055,4924.31331098493
194,-97.38,24.74,-37,-37,1,37,123.21,0.239177,21.80015,3.679245,31634.6701172033,4265.40383086093
195,-97.38,24.84,-34,-34,1,34,123.21,0.247251,21.51605,3.62227,24459.6103239603,3641.95388416934
196,-97.38,24.94,-26,-26,1,26,123.21,0.266789,21.43725,3.56583,15738.5769322031,2716.87947572801
197,-97.38,25.04,-33,-33,1,33,123.21,0.314739,22.0691,3.51069,21757.0695773312,3071.07686718331
198,-97.38,25.14,-25,-25,1,25,123.21,0.435818,22.7743,3.458025,12383.7894482375,1835.88929418798
199,-97.38,25.24,-14,-14,1,14,123.21,0.653824,23.2081,3.408025,4628.14215023328,854.610272197452
200,-97.38,25.34,-2,-2,4,2,123.21,0.906248,23.36365,3.36174,832.22205074957,366.966967570465
201,-97.38,25.44,0,0,4,0,123.21,1.24159,28.0164,3.318775,1080.86855911384,523.971408957659
206,-97.38,26.74,-9,-9,2,9,123.21,1.30454,26.5034,2.867965,3202.92621411351,729.949396871612
207,-97.38,26.84,0,0,2,0,123.21,1.14189,28.3507,2.8386,821.819313048088,388.380333826724
208,-97.38,26.94,-7,-7,2,7,123.21,1.12066,27.2905,2.81177,2720.91239397244,737.385235345632
209,-97.38,27.04,-10,-10,2,10,123.21,1.15655,25.70465,2.78806,2839.09720278454,595.050453493891
210,-97.38,27.14,-8,-8,2,8,123.21,1.34628,28.20825,2.76764,1975.42281993112,463.739910471269
211,-97.38,27.24,0,0,2,0,123.21,1.50518,26.5119,2.75013,812.720189963166,393.346716049328
212,-97.38,27.34,0,0,2,0,123.21,1.73814,26.0541,2.73454,624.240835021473,301.137219634931
218,-97.38,27.94,0,0,2,0,123.21,5.84166,26.1217,4.14721,184.824985600256,89.6298451963069
219,-97.28,20.94,-10,-10,1,10,123.21,1.97686,20.5382,3.9273,865.262938873899,220.196174211026
220,-97.28,21.04,-25,-25,1,25,123.21,1.07474,21.5858,3.89651,7114.9421582714,1185.09895879793
221,-97.28,21.14,-12,-12,1,12,123.21,1.06621,22.4092,3.87585,2835.28747514734,621.050657257363
222,-97.28,21.24,-15,-15,1,15,123.21,0.902924,22.7004,3.86359,4235.71098477413,810.945693279622
223,-97.28,21.34,-25,-25,1,25,123.21,0.63796,22.78785,3.86134,10517.1190852719,1605.00025605661
224,-97.28,21.44,-27,-27,1,27,123.21,0.691563,22.9417,3.87066,10210.4058065351,1474.18395245778
225,-97.28,21.54,-13,-13,1,13,123.21,0.468983,22.2891,3.892375,5916.44093107265,1284.05320273908
226,-97.28,21.64,-49,-49,1,49,123.21,0.28004,21.6053,3.926335,32680.6282646913,4635.63653668971
227,-97.28,21.74,-43,-43,1,43,123.21,0.182921,21.3334,3.971205,30576.6172819092,4527.7114884464
228,-97.28,21.84,-141,-141,1,141,123.21,0.133527,21.35665,4.024745,749516.622573668,400868.127580606
229,-97.28,21.94,-193,-193,1,193,123.21,0.123936,19.68885,4.084345,189511.039243231,176931.48606838
249,-97.28,23.94,-105,-105,4,105,123.21,0.259817,18.9772,4.08614,56431.5998758332,14426.0730076596
250,-97.28,24.04,-102,-102,4,102,123.21,0.227759,20.42445,4.03047,75039.705090898,19196.1925067944
251,-97.28,24.14,-92,-92,4,92,123.21,0.197683,20.4967,3.974665,83136.6473748331,17788.8770435829
252,-97.28,24.24,-89,-89,4,89,123.21,0.184162,20.27335,3.919515,88103.4330751308,18225.5446667417
253,-97.28,24.34,-76,-76,1,76,123.21,0.174849,20.506,3.865315,43038.118505276,6943.04780727843
254,-97.28,24.44,-72,-72,1,72,123.21,0.184932,20.9593,3.81183,35719.6149351078,5942.25227135623
255,-97.28,24.54,-65,-65,1,65,123.21,0.195882,21.5017,3.75848,27165.6604403876,4368.41771807141
256,-97.28,24.64,-57,-57,1,57,123.21,0.187073,22.0234,3.70473,30469.5407353397,4218.96755466033
257,-97.28,24.74,-50,-50,1,50,123.21,0.187758,21.8599,3.650655,37353.3578256416,5001.55517557712
258,-97.28,24.84,-45,-45,1,45,123.21,0.195514,21.554,3.59661,36247.1137184669,4990.00262195972
259,-97.28,24.94,-42,-42,1,42,123.21,0.216114,21.58185,3.54309,33721.0392687161,4689.0944984824
260,-97.28,25.04,-43,-43,1,43,123.21,0.248571,22.3494,3.49079,34010.5446245001,4410.9927609859
261,-97.28,25.14,-35,-35,1,35,123.21,0.286107,23.0778,3.44058,22668.7867930535,2863.43665121643
262,-97.28,25.24,-33,-33,1,33,123.21,0.36939,23.50425,3.39298,19283.5476745902,2395.10645637557
263,-97.28,25.34,-24,-24,4,24,123.21,0.467693,23.586,3.348515,11481.9863585946,2129.98746174862
264,-97.28,25.44,-12,-12,4,12,123.21,0.810147,23.38785,3.306375,3616.77193018239,840.431391652146
265,-97.28,25.54,0,0,4,0,123.21,0.927526,23.24765,3.265925,781.965352154368,390.051101706238
266,-97.28,25.64,0,0,2,0,123.21,1.02377,28.26745,3.22793,1987.24795140464,926.122409939247
271,-97.28,26.44,0,0,2,0,123.21,0.994886,24.80175,2.96836,731.968486121434,358.2520888232
272,-97.28,26.54,0,0,2,0,123.21,1.03422,25.66775,2.938115,1027.88083126555,504.266893028787
273,-97.28,26.64,-14,-14,2,14,123.21,1.17671,25.69615,2.9089,4809.66338795987,739.046503690648
274,-97.28,26.74,-17,-17,2,17,123.21,0.955628,24.08625,2.88056,3733.62826807643,550.866453271051
275,-97.28,26.84,-19,-19,2,19,123.21,0.795395,25.56125,2.851425,8913.08314811216,1077.78310185246
276,-97.28,26.94,-21,-21,1,21,123.21,0.833954,26.6446,2.82317,10415.0876135469,1208.04376611168
277,-97.28,27.04,-18,-18,1,18,123.21,0.754855,25.568,2.7969,6273.57852601513,861.187547950892
278,-97.28,27.14,-21,-21,1,21,123.21,0.774997,25.256,2.7731,6230.78720450507,789.063518083687
279,-97.28,27.24,-19,-19,1,19,123.21,0.961834,25.32595,2.75183,4682.44600873919,625.254644414131
280,-97.28,27.34,-15,-15,2,15,123.21,1.15823,25.6358,2.73247,4508.66172518929,640.927914396321
281,-97.28,27.44,-12,-12,2,12,123.21,1.52499,26.9636,2.713255,3689.01573098497,596.777021356082
282,-97.28,27.54,0,0,2,0,123.21,1.66945,26.2187,2.695405,681.335846588742,328.79817501286
286,-97.28,27.94,0,0,1,0,123.21,6.80534,26.1204,4.180015,136.714240155518,66.7533717561953
287,-97.28,28.04,0,0,1,0,123.21,5.84059,26.11725,4.21685,131.386577540878,64.1746221617425
288,-97.18,20.74,-8,-8,1,8,123.21,1.37823,18.9978,4.045475,469.340709381217,150.333687628025
289,-97.18,20.84,-59,-59,1,59,123.21,1.38817,18.53055,3.9911,3773.67962631605,820.002024836564
290,-97.18,20.94,-2,-2,1,2,123.21,0.846672,19.2851,3.938745,501.725524487534,230.036656919811
291,-97.18,21.04,-2,-2,1,2,123.21,0.445801,20.6499,3.89719,1221.79658327069,553.935928670874
292,-97.18,21.14,-31,-31,1,31,123.21,0.525331,21.65415,3.865465,18077.7267031946,2723.04470046977
293,-97.18,21.24,-11,-11,1,11,123.21,0.382658,21.8513,3.843465,6031.91456303033,1479.41780143623
294,-97.18,21.34,-47,-47,1,47,123.21,0.29191,21.10485,3.83265,36370.8148520861,5154.30374400711
295,-97.18,21.44,-29,-29,1,29,123.21,0.259163,21.07165,3.834635,21223.723053029,3674.59236834508
296,-97.18,21.54,-22,-22,1,22,123.21,0.147876,19.2428,3.850435,11057.3707417254,2497.23214896529
297,-97.18,21.64,-105,-105,1,105,123.21,0.124292,17.39,3.880045,316848.124608665,72492.8115005103
322,-97.18,24.14,-149,-149,4,149,123.21,0.151291,18.64255,3.93563,497796.946959433,301996.623964804
323,-97.18,24.24,-134,-134,4,134,123.21,0.148043,18.91285,3.8823,776201.065242342,375115.212244947
324,-97.18,24.34,-117,-117,1,117,123.21,0.161628,19.4335,3.829815,408319.259650355,151621.299657691
325,-97.18,24.44,-96,-96,1,96,123.21,0.167086,19.9982,3.77806,124707.804523461,23207.6938893087
326,-97.18,24.54,-83,-83,1,83,123.21,0.181919,20.87375,3.72672,96863.3027428315,16487.0976776645
327,-97.18,24.64,-69,-69,1,69,123.21,0.182578,21.85155,3.67548,29470.1562834817,4860.96677300985
328,-97.18,24.74,-61,-61,1,61,123.21,0.181882,21.63685,3.624295,23393.4006104997,3377.9870324161
329,-97.18,24.84,-54,-54,1,54,123.21,0.190827,21.393,3.57335,28101.9528094889,3901.94170942476
330,-97.18,24.94,-49,-49,1,49,123.21,0.193608,21.521,3.52304,34928.7907055514,4944.92352457759
331,-97.18,25.04,-51,-51,1,51,123.21,0.208583,22.6341,3.47394,32025.5163802231,4542.83773233209
332,-97.18,25.14,-47,-47,1,47,123.21,0.2541,23.40315,3.42671,30433.3666430547,4397.43338905692
333,-97.18,25.24,-43,-43,4,43,123.21,0.271635,23.8279,3.38184,28875.5013778535,4973.46455779585
334,-97.18,25.34,-40,-40,4,40,123.21,0.301812,23.8013,3.3396,28886.8250648999,4808.47652391518
335,-97.18,25.44,-32,-32,4,32,123.21,0.382595,23.36665,3.29958,21360.4966507597,3563.84642264149
336,-97.18,25.54,-19,-19,4,19,123.21,0.591567,23.1575,3.26114,9573.02402737109,1928.00609818758
337,-97.18,25.64,-9,-9,2,9,123.21,0.762782,23.33645,3.22232,4368.47190435225,1057.98097623377
338,-97.18,25.74,-2,-2,2,2,123.21,0.892413,24.20785,3.179875,1468.36206668478,619.444581726963
339,-97.18,25.84,0,0,2,0,123.21,1.02491,25.9478,3.139855,2009.88018298076,974.077068188086
340,-97.18,26.04,0,0,1,0,123.21,1.51274,26.7254,3.07402,1087.04098545537,532.049331612563
341,-97.18,26.14,-4,-4,2,4,123.21,1.05761,27.7248,3.04834,2760.5684748413,980.134991861228
342,-97.18,26.24,-10,-10,2,10,123.21,0.960595,25.3843,3.026385,4283.13275050735,934.567280453102
