FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
250,-97.28,24.04,-102,-102,4,102,123.21,0.227759,20.42445,4.03047,71.5653256500024,28.4986510071757
251,-97.28,24.14,-92,-92,4,92,123.21,0.197683,20.4967,3.974665,86.4950549418729,25.9913800020314
252,-97.28,24.24,-89,-89,4,89,123.21,0.184162,20.27335,3.919515,135.883338344906,35.8982356247235
253,-97.28,24.34,-76,-76,1,76,123.21,0.174849,20.506,3.865315,25478.6088143675,4241.80521488417
254,-97.28,24.44,-72,-72,1,72,123.21,0.184932,20.9593,3.81183,67273.1263131831,10377.5147871591
255,-97.28,24.54,-65,-65,1,65,123.21,0.195882,21.5017,3.75848,175746.290146592,25092.3866947938
256,-97.28,24.64,-57,-57,1,57,123.21,0.187073,22.0234,3.70473,299811.507886756,37152.2503074714
257,-97.28,24.74,-50,-50,1,50,123.21,0.187758,21.8599,3.650655,273069.630616606,31910.9068447307
258,-97.28,24.84,-45,-45,1,45,123.21,0.195514,21.554,3.59661,189329.622170113,22358.9423197584
259,-97.28,24.94,-42,-42,1,42,123.21,0.216114,21.58185,3.54309,153170.718992193,17609.9007273954
260,-97.28,25.04,-43,-43,1,43,123.21,0.248571,22.3494,3.49079,206733.494660554,21915.558923694
261,-97.28,25.14,-35,-35,1,35,123.21,0.286107,23.0778,3.44058,148057.099341484,14711.1426737426
262,-97.28,25.24,-33,-33,1,33,123.21,0.36939,23.50425,3.39298,140300.8266643,14092.7030660987
263,-97.28,25.34,-24,-24,4,24,123.21,0.467693,23.586,3.348515,5199.59385818913,901.164486160347
264,-97.28,25.44,-12,-12,4,12,123.21,0.810147,23.38785,3.306375,3043.08949838972,578.811893640387
265,-97.28,25.54,0,0,4,0,123.21,0.927526,23.24765,3.265925,1109.06824570578,305.176514987595
266,-97.28,25.64,0,0,2,0,123.21,1.02377,28.26745,3.22793,12692.7504728266,2839.75381497928
271,-97.28,26.44,0,0,2,0,123.21,0.994886,24.80175,2.96836,10570.2574348116,2610.93310718413
272,-97.28,26.54,0,0,2,0,123.21,1.03422,25.66775,2.938115,10986.243719117,2724.48010168099
273,-97.28,26.64,-14,-14,2,14,123.21,1.17671,25.69615,2.9089,47384.1615841778,5013.75990983668
274,-97.28,26.74,-17,-17,2,17,123.21,0.955628,24.08625,2.88056,50860.6782213126,5639.69971953737
275,-97.28,26.84,-19,-19,2,19,123.21,0.795395,25.56125,2.851425,50002.9186410537,4549.9322960026
276,-97.28,26.94,-21,-21,1,21,123.21,0.833954,26.6446,2.82317,126534.089900086,11308.6282213751
277,-97.28,27.04,-18,-18,1,18,123.21,0.754855,25.568,2.7969,95092.5289385235,9988.59291123531
278,-97.28,27.14,-21,-21,1,21,123.21,0.774997,25.256,2.7731,133430.291050216,13020.7970463452
279,-97.28,27.24,-19,-19,1,19,123.21,0.961834,25.32595,2.75183,154680.230157036,15774.0957072157
280,-97.28,27.34,-15,-15,2,15,123.21,1.15823,25.6358,2.73247,76419.5050974652,7706.98123603816
281,-97.28,27.44,-12,-12,2,12,123.21,1.52499,26.9636,2.713255,86890.1116563898,8744.59467493384
282,-97.28,27.54,0,0,2,0,123.21,1.66945,26.2187,2.695405,31524.0210178445,7888.72542735858
286,-97.28,27.94,0,0,1,0,123.21,6.80534,26.1204,4.180015,3898.11412024078,1035.46392242925
287,-97.28,28.04,0,0,1,0,123.21,5.84059,26.11725,4.21685,3148.40029824007,865.910669392121
288,-97.18,20.74,-8,-8,1,8,123.21,1.37823,18.9978,4.045475,3505.1893206317,818.464956879562
289,-97.18,20.84,-59,-59,1,59,123.21,1.38817,18.53055,3.9911,50762.6808640239,10964.0482707698
290,-97.18,20.94,-2,-2,1,2,123.21,0.846672,19.2851,3.938745,2642.64958254831,730.008373381405
291,-97.18,21.04,-2,-2,1,2,123.21,0.445801,20.6499,3.89719,5260.34422968666,1362.09459298207
292,-97.18,21.14,-31,-31,1,31,123.21,0.525331,21.65415,3.865465,145475.469151252,17597.6869896053
293,-97.18,21.24,-11,-11,1,11,123.21,0.382658,21.8513,3.843465,28854.5673332487,4910.25310729807
294,-97.18,21.34,-47,-47,1,47,123.21,0.29191,21.10485,3.83265,187505.826366245,22615.4104128278
