FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
200,-97.38,25.34,-2,-2,4,2,123.21,0.906248,23.36365,3.36174,296732.585919341,86467.6347980257
201,-97.38,25.44,0,0,4,0,123.21,1.24159,28.0164,3.318775,882535.664273189,271777.430892956
206,-97.38,26.74,-9,-9,2,9,123.21,1.30454,26.5034,2.867965,296357.902734098,45630.5304721301
207,-97.38,26.84,0,0,2,0,123.21,1.14189,28.3507,2.8386,1168763.62617974,339359.327109555
208,-97.38,26.94,-7,-7,2,7,123.21,1.12066,27.2905,2.81177,315509.335082589,54147.5554576109
209,-97.38,27.04,-10,-10,2,10,123.21,1.15655,25.70465,2.78806,234913.54147962,34076.7327332142
210,-97.38,27.14,-8,-8,2,8,123.21,1.34628,28.20825,2.76764,299406.83199338,44084.7367826465
211,-97.38,27.24,0,0,2,0,123.21,1.50518,26.5119,2.75013,1660734.35328689,503667.292904785
212,-97.38,27.34,0,0,2,0,123.21,1.73814,26.0541,2.73454,1830352.6037686,554829.948707458
218,-97.38,27.94,0,0,2,0,123.21,5.84166,26.1217,4.14721,102660.987171521,31767.5092772706
219,-97.28,20.94,-10,-10,1,10,123.21,1.97686,20.5382,3.9273,152590.534028519,31426.7572761289
220,-97.28,21.04,-25,-25,1,25,123.21,1.07474,21.5858,3.89651,22864.519058756,3566.22381935742
221,-97.28,21.14,-12,-12,1,12,123.21,1.06621,22.4092,3.87585,58965.5507121907,10851.1688678505
222,-97.28,21.24,-15,-15,1,15,123.21,0.902924,22.7004,3.86359,30270.2434670032,5182.19543720277
223,-97.28,21.34,-25,-25,1,25,123.21,0.63796,22.78785,3.86134,10503.466385483,1508.98031568999
224,-97.28,21.44,-27,-27,1,27,123.21,0.691563,22.9417,3.87066,10410.0268271589,1423.6779529399
225,-97.28,21.54,-13,-13,1,13,123.21,0.468983,22.2891,3.892375,29497.2224964837,5585.00828341962
226,-97.28,21.64,-49,-49,1,49,123.21,0.28004,21.6053,3.926335,26932.085862045,3656.10011885334
227,-97.28,21.74,-43,-43,1,43,123.21,0.182921,21.3334,3.971205,15797.0796992503,2187.66496694345
228,-97.28,21.84,-141,-141,1,141,123.21,0.133527,21.35665,4.024745,72853.3128735259,43915.8477317548
229,-97.28,21.94,-193,-193,1,193,123.21,0.123936,19.68885,4.084345,889366.390904231,821120.928142784
249,-97.28,23.94,-105,-105,4,105,123.21,0.259817,18.9772,4.08614,70529.3181865084,17916.0432562357
250,-97.28,24.04,-102,-102,4,102,123.21,0.227759,20.42445,4.03047,130884.878488979,32672.9689097536
251,-97.28,24.14,-92,-92,4,92,123.21,0.197683,20.4967,3.974665,140024.592686931,28712.2425602396
252,-97.28,24.24,-89,-89,4,89,123.21,0.184162,20.27335,3.919515,118439.795918016,23574.1668230236
253,-97.28,24.34,-76,-76,1,76,123.21,0.174849,20.506,3.865315,47226.1101980258,7323.87900234532
254,-97.28,24.44,-72,-72,1,72,123.21,0.184932,20.9593,3.81183,47009.0268244849,7421.42357982458
255,-97.28,24.54,-65,-65,1,65,123.21,0.195882,21.5017,3.75848,40968.1896722371,6317.20575975312
256,-97.28,24.64,-57,-57,1,57,123.21,0.187073,22.0234,3.70473,24322.531688401,3237.81820881847
257,-97.28,24.74,-50,-50,1,50,123.21,0.187758,21.8599,3.650655,14240.4817116029,1831.33589029655
258,-97.28,24.84,-45,-45,1,45,123.21,0.195514,21.554,3.59661,9820.42327552906,1285.73281516126
259,-97.28,24.94,-42,-42,1,42,123.21,0.216114,21.58185,3.54309,8079.48928245645,1047.42765829401
260,-97.28,25.04,-43,-43,1,43,123.21,0.248571,22.3494,3.49079,7777.97634864678,932.71039019393
261,-97.28,25.14,-35,-35,1,35,123.21,0.286107,23.0778,3.44058,4746.92722092864,542.131981430844
262,-97.28,25.24,-33,-33,1,33,123.21,0.36939,23.50425,3.39298,5242.3325485857,599.360452505177
263,-97.28,25.34,-24,-24,4,24,123.21,0.467693,23.586,3.348515,10725.0026736988,1814.87774085377
264,-97.28,25.44,-12,-12,4,12,123.21,0.810147,23.38785,3.306375,52743.5026019774,10284.9837516239
265,-97.28,25.54,0,0,4,0,123.21,0.927526,23.24765,3.265925,510404.921054958,165923.729100413
266,-97.28,25.64,0,0,2,0,123.21,1.02377,28.26745,3.22793,927394.035721291,264483.641375413
271,-97.28,26.44,0,0,2,0,123.21,0.994886,24.80175,2.96836,759090.358630846,234550.671261242
272,-97.28,26.54,0,0,2,0,123.21,1.03422,25.66775,2.938115,1092327.74464388,339094.338726606
273,-97.28,26.64,-14,-14,2,14,123.21,1.17671,25.69615,2.9089,117923.905447942,14446.4001573723
274,-97.28,26.74,-17,-17,2,17,123.21,0.955628,24.08625,2.88056,41145.5678128781,5251.49568454011
275,-97.28,26.84,-19,-19,2,19,123.21,0.795395,25.56125,2.851425,50463.8728378786,5155.13857795014
276,-97.28,26.94,-21,-21,1,21,123.21,0.833954,26.6446,2.82317,25088.8225290665,2458.34523179168
277,-97.28,27.04,-18,-18,1,18,123.21,0.754855,25.568,2.7969,29791.5109821847,3476.11470971842
278,-97.28,27.14,-21,-21,1,21,123.21,0.774997,25.256,2.7731,21306.2959264934,2302.25001385191
279,-97.28,27.24,-19,-19,1,19,123.21,0.961834,25.32595,2.75183,29428.4577552957,3321.17645087818
280,-97.28,27.34,-15,-15,2,15,123.21,1.15823,25.6358,2.73247,101596.571498695,11399.9395099924
281,-97.28,27.44,-12,-12,2,12,123.21,1.52499,26.9636,2.713255,166861.347319023,18944.1549941182
282,-97.28,27.54,0,0,2,0,123.21,1.66945,26.2187,2.695405,1572457.37348799,475435.536100131
286,-97.28,27.94,0,0,1,0,123.21,6.80534,26.1204,4.180015,46927.3954572531,14271.1172401493
287,-97.28,28.04,0,0,1,0,123.21,5.84059,26.11725,4.21685,60707.909283531,18894.5541078446
288,-97.18,20.74,-8,-8,1,8,123.21,1.37823,18.9978,4.045475,101435.651170287,25374.5177537618
289,-97.18,20.84,-59,-59,1,59,123.21,1.38817,18.53055,3.9911,79894.361221465,16160.0748620176
290,-97.18,20.94,-2,-2,1,2,123.21,0.846672,19.2851,3.938745,240888.286861994,76411.8714709351
291,-97.18,21.04,-2,-2,1,2,123.21,0.445801,20.6499,3.89719,226776.045427034,70367.676964967
292,-97.18,21.14,-31,-31,1,31,123.21,0.525331,21.65415,3.865465,12755.5372457816,1839.85567926313
293,-97.18,21.24,-11,-11,1,11,123.21,0.382658,21.8513,3.843465,39291.7164005164,8057.53381578439
294,-97.18,21.34,-47,-47,1,47,123.21,0.29191,21.10485,3.83265,23066.723256932,3140.42289951306
295,-97.18,21.44,-29,-29,1,29,123.21,0.259163,21.07165,3.834635,9319.53380391853,1532.31087452989
296,-97.18,21.54,-22,-22,1,22,123.21,0.147876,19.2428,3.850435,6614.84623163489,1423.01640944178
297,-97.18,21.64,-105,-105,1,105,123.21,0.124292,17.39,3.880045,39165.1414379714,9257.44578457196
322,-97.18,24.14,-149,-149,4,149,123.21,0.151291,18.64255,3.93563,224683.129157538,153019.911812474
323,-97.18,24.24,-134,-134,4,134,123.21,0.148043,18.91285,3.8823,39454.126858682,21742.0800021506
324,-97.18,24.34,-117,-117,1,117,123.21,0.161628,19.4335,3.829815,17353.7495146543,7497.3884664243
325,-97.18,24.44,-96,-96,1,96,123.21,0.167086,19.9982,3.77806,68946.1036017265,12626.9010161943
326,-97.18,24.54,-83,-83,1,83,123.21,0.181919,20.87375,3.72672,42273.7881358844,6908.05357881307
327,-97.18,24.64,-69,-69,1,69,123.21,0.182578,21.85155,3.67548,29768.464325678,4730.01277257954
328,-97.18,24.74,-61,-61,1,61,123.21,0.181882,21.63685,3.624295,25681.1257167874,3558.70941093914
329,-97.18,24.84,-54,-54,1,54,123.21,0.190827,21.393,3.57335,18373.3537063599,2386.52326086246
330,-97.18,24.94,-49,-49,1,49,123.21,0.193608,21.521,3.52304,13165.2816505381,1740.51434819947
331,-97.18,25.04,-51,-51,1,51,123.21,0.208583,22.6341,3.47394,12348.1952483179,1618.84711122938
332,-97.18,25.14,-47,-47,1,47,123.21,0.2541,23.40315,3.42671,9388.27813049911,1278.85154617464
333,-97.18,25.24,-43,-43,4,43,123.21,0.271635,23.8279,3.38184,13758.249259259,2240.76620134302
334,-97.18,25.34,-40,-40,4,40,123.21,0.301812,23.8013,3.3396,12906.8001198697,2027.82686509942
335,-97.18,25.44,-32,-32,4,32,123.21,0.382595,23.36665,3.29958,10453.9701266133,1626.14999857304
336,-97.18,25.54,-19,-19,4,19,123.21,0.591567,23.1575,3.26114,19305.1643035446,3533.15432605425
337,-97.18,25.64,-9,-9,2,9,123.21,0.762782,23.33645,3.22232,94717.2677136002,16755.9215612576
338,-97.18,25.74,-2,-2,2,2,123.21,0.892413,24.20785,3.179875,406476.03568479,108917.490287492
339,-97.18,25.84,0,0,2,0,123.21,1.02491,25.9478,3.139855,1099976.83862331,335717.65887214
340,-97.18,26.04,0,0,1,0,123.21,1.51274,26.7254,3.07402,737884.556862348,230436.086972032
341,-97.18,26.14,-4,-4,2,4,123.21,1.05761,27.7248,3.04834,382727.090974151,85259.3794836674
342,-97.18,26.24,-10,-10,2,10,123.21,0.960595,25.3843,3.026385,147216.529340094,23136.9828344227
343,-97.18,26.34,-15,-15,2,15,123.21,0.879684,24.29255,3.006515,43841.5659760238,6127.2327411175
344,-97.18,26.44,-16,-16,2,16,123.21,0.776041,23.60285,2.98601,31278.429226358,4373.76116443387
345,-97.18,26.54,-19,-19,2,19,123.21,0.769339,23.4801,2.958955,23501.2155465237,3046.87809052115
346,-97.18,26.64,-21,-21,2,21,123.21,0.752474,23.4791,2.929445,20660.925876532,2505.91019956256
347,-97.18,26.74,-26,-26,2,26,123.21,0.732428,23.00235,2.898815,18309.6001505614,1931.88696530666
348,-97.18,26.84,-28,-28,1,28,123.21,0.804901,22.19535,2.86774,13986.8548250596,1595.6299104414
349,-97.18,26.94,-29,-29,1,29,123.21,0.77276,25.22615,2.837005,16979.2592628136,1601.96180262348
350,-97.18,27.04,-27,-27,1,27,123.21,0.579528,26.23165,2.807445,16576.0695553033,1586.39223722466
351,-97.18,27.14,-27,-27,1,27,123.21,0.413039,22.3004,2.77966,9269.74629503557,1115.59951469768
352,-97.18,27.24,-26,-26,1,26,123.21,0.601251,23.07555,2.75402,8971.65808572914,995.277116228205
353,-97.18,27.34,-23,-23,1,23,123.21,0.582775,25.73495,2.73051,16355.6452751241,1664.9583055436
